"Date","Time","Open","High","Low","Close","Vol","OI"
06/09/2023,23:00,354.21,357.44,347.96,354.28,258233413,0
06/16/2023,23:00,355.97,372.63,354.98,367.71,323511886,0
06/23/2023,23:00,365.73,368.10,360.00,362.32,199108932,0
06/30/2023,23:00,361.78,370.27,357.37,369.20,253475068,0
07/07/2023,23:00,369.85,371.79,364.30,366.02,150402222,0
07/14/2023,23:00,365.74,382.64,363.19,378.85,250525154,0
07/21/2023,23:00,379.58,387.76,374.98,375.41,282746628,0
07/28/2023,23:00,376.40,384.49,374.12,383.26,247193301,0
08/04/2023,23:00,383.57,384.66,371.31,371.82,267573609,0
08/11/2023,23:00,373.66,375.07,364.47,366.02,253850249,0
08/18/2023,23:00,365.21,370.25,354.49,357.91,264656945,0
08/25/2023,23:00,359.40,372.52,358.36,363.80,283883586,0
09/01/2023,23:00,366.77,380.61,364.03,377.37,216665779,0
09/08/2023,23:00,376.55,379.09,368.93,372.36,163243859,0
09/15/2023,23:00,375.44,378.05,369.64,370.59,245478929,0
09/22/2023,23:00,369.10,371.57,357.37,357.69,241364002,0
09/29/2023,23:00,356.71,362.73,351.14,358.05,270174633,0
10/06/2023,23:00,358.32,365.69,353.06,364.48,287836738,0
10/13/2023,23:00,362.08,373.52,360.56,365.06,232596478,0
10/20/2023,23:00,366.40,370.26,354.15,354.38,294314612,0
10/27/2023,23:00,353.04,359.69,342.13,345.09,321035931,0
11/03/2023,23:00,347.61,368.80,346.23,367.49,273406007,0
11/10/2023,23:00,368.27,378.32,366.69,378.17,237517374,0
11/17/2023,23:00,376.57,387.53,375.02,385.82,254633813,0
11/24/2023,23:00,385.83,392.85,385.83,389.29,147771062,0
12/01/2023,23:00,388.79,393.92,385.60,389.72,201766973,0
12/08/2023,23:00,385.87,392.40,382.44,391.95,232395042,0
12/15/2023,23:00,391.52,406.32,391.31,405.12,254171755,0
12/22/2023,23:00,404.71,410.25,402.68,408.16,216247200,0
12/29/2023,23:00,409.03,412.92,407.58,409.52,124394298,0
01/05/2024,23:00,405.84,406.09,395.34,396.75,189385356,0
01/12/2024,23:00,397.99,411.25,397.84,409.56,209700580,0
01/19/2024,23:00,408.31,421.34,402.92,421.18,228176629,0
01/26/2024,23:00,423.41,429.85,420.57,423.81,206336694,0
02/02/2024,23:00,424.27,430.24,416.79,429.01,250055386,0
02/09/2024,23:00,429.07,437.85,425.00,437.05,180281801,0
02/16/2024,23:00,436.94,439.14,425.33,430.57,235300308,0
02/23/2024,23:00,428.55,440.59,421.63,436.78,197920761,0
03/01/2024,23:00,437.60,446.58,434.30,445.61,186043460,0
03/08/2024,23:00,445.61,448.64,433.65,439.02,255099905,0
03/15/2024,23:00,437.51,444.02,432.74,433.92,264354624,0
03/22/2024,23:00,438.73,449.34,433.33,446.38,201580948,0
03/29/2024,23:00,443.55,447.23,441.93,444.01,140130078,0
04/05/2024,23:00,444.97,447.53,435.11,440.47,234950660,0
04/12/2024,23:00,441.41,446.33,436.28,438.27,228308248,0
04/19/2024,23:00,442.06,442.15,413.07,414.65,289733472,0
04/26/2024,23:00,417.31,432.55,413.94,431.00,239899785,0
05/03/2024,23:00,433.13,436.48,420.63,435.48,211014061,0
05/10/2024,23:00,437.30,444.31,436.52,442.06,137816704,0
05/17/2024,23:00,443.99,454.69,441.65,451.76,169521295,0
05/24/2024,23:00,451.98,460.58,451.79,457.95,143330677,0
05/31/2024,23:00,459.18,459.74,443.06,450.71,142611475,0
06/07/2024,23:00,454.57,465.74,447.90,462.96,138378852,0
06/14/2024,23:00,461.82,479.26,461.53,479.19,126537271,0
06/21/2024,23:00,479.46,486.86,478.14,480.18,134844665,0
06/28/2024,23:00,478.18,487.20,473.82,479.11,150841999,0
07/05/2024,23:00,480.04,496.60,476.26,496.16,98182711,0
07/12/2024,23:00,496.53,503.52,490.73,494.82,162933563,0
07/19/2024,23:00,496.61,501.01,473.94,475.24,205645575,0
07/26/2024,23:00,481.16,484.43,455.63,462.97,221649973,0
08/02/2024,23:00,465.71,475.55,444.47,448.75,237064964,0
08/09/2024,23:00,424.71,452.06,423.45,450.41,287041091,0
08/16/2024,23:00,451.39,476.41,448.55,475.03,179277397,0
08/23/2024,23:00,475.17,485.54,473.37,480.00,152406885,0
08/30/2024,23:00,479.45,480.38,467.89,476.27,166883018,0
09/06/2024,23:00,473.20,473.33,448.19,448.69,162567091,0
09/13/2024,23:00,453.06,476.53,449.82,475.34,189791785,0
09/20/2024,23:00,473.19,486.23,469.89,482.44,179939435,0
09/27/2024,23:00,482.95,493.70,480.17,486.75,132216801,0
10/04/2024,23:00,485.78,488.41,477.40,487.32,152892207,0
10/11/2024,23:00,485.39,494.47,480.87,493.36,124637029,0
10/18/2024,23:00,495.77,498.83,487.57,494.47,136387115,0
10/25/2024,23:00,493.25,500.28,485.05,495.32,157156028,0
11/01/2024,23:00,498.46,501.35,483.75,487.43,153148802,0
11/08/2024,23:00,486.82,514.92,484.25,514.14,146504996,0
11/15/2024,23:00,515.37,515.58,494.49,496.57,154710756,0
11/22/2024,23:00,498.13,506.96,496.56,505.79,139634555,0
11/29/2024,23:00,509.90,511.45,501.93,509.74,93223636,0
12/06/2024,23:00,511.01,526.72,510.62,526.48,111763530,0
12/13/2024,23:00,525.55,533.17,519.16,530.53,129550933,0
12/20/2024,23:00,533.08,539.15,509.29,518.66,222233803,0
12/27/2024,23:00,519.55,531.24,516.13,522.56,100212064,0
01/03/2025,23:00,515.51,519.65,505.71,518.58,129807987,0
01/10/2025,23:00,524.02,527.92,503.92,507.19,144110278,0
01/17/2025,23:00,501.20,523.46,499.70,521.74,180455938,0
01/24/2025,23:00,524.48,533.82,520.06,529.63,100195798,0
01/31/2025,23:00,511.00,531.52,510.15,522.29,186891689,0
02/07/2025,23:00,513.47,532.10,511.05,522.92,136801582,0
02/14/2025,23:00,527.22,538.84,521.95,538.15,111765017,0
02/21/2025,23:00,539.73,540.81,525.71,526.08,113876392,0
02/28/2025,23:00,527.88,529.07,496.93,508.17,222768044,0
03/07/2025,23:00,511.52,513.04,480.53,491.79,271075389,0
03/14/2025,23:00,483.45,483.97,466.43,479.66,282526241,0
03/21/2025,23:00,479.61,485.84,472.41,480.84,200262376,0
03/28/2025,23:00,487.74,493.62,468.05,468.94,175479412,0
04/04/2025,23:00,461.92,479.56,422.67,422.67,331595797,0
04/11/2025,23:00,408.57,467.83,402.39,454.40,566549779,0
04/18/2025,23:00,464.46,465.05,437.76,444.10,173162988,0
04/25/2025,23:00,438.23,473.09,427.93,472.56,236908036,0
05/02/2025,23:00,473.03,490.91,462.43,488.83,193509129,0
05/09/2025,23:00,484.60,489.03,476.78,483.30,99205664,0
