"Date","Time","Open","High","Low","Close","Vol","OI"
01/13/2025,23:00,575.77,581.75,575.35,581.39,47911214,0
01/14/2025,23:00,584.36,585.00,578.35,582.19,48421239,0
01/15/2025,23:00,590.33,593.94,589.20,592.78,56900338,0
01/16/2025,23:00,594.18,594.35,590.93,591.64,43323904,0
01/17/2025,23:00,596.96,599.36,595.61,597.58,58071143,0
01/21/2025,23:00,600.67,603.06,598.67,603.05,42533381,0
01/22/2025,23:00,605.92,607.82,605.36,606.44,48196335,0
01/23/2025,23:00,605.80,609.75,605.52,609.75,41152340,0
01/24/2025,23:00,609.81,610.78,606.80,607.97,34608066,0
01/27/2025,23:00,594.81,599.69,594.64,599.37,70361469,0
01/28/2025,23:00,600.62,605.37,597.25,604.52,44438300,0
01/29/2025,23:00,603.72,604.13,599.22,601.81,37180016,0
01/30/2025,23:00,603.96,606.60,600.72,605.04,39283082,0
01/31/2025,23:00,607.50,609.96,601.05,601.82,66678938,0
02/03/2025,23:00,592.67,600.29,590.49,597.77,65859357,0
02/04/2025,23:00,597.83,602.30,597.28,601.78,33457989,0
02/05/2025,23:00,600.64,604.37,598.58,604.22,30653342,0
02/06/2025,23:00,605.99,606.45,602.63,606.32,35771717,0
02/07/2025,23:00,606.89,608.13,600.05,600.77,50790192,0
02/10/2025,23:00,604.03,605.50,602.74,604.85,26048984,0
02/11/2025,23:00,602.55,605.86,602.43,605.31,30056997,0
02/12/2025,23:00,599.20,604.55,598.51,603.36,45077901,0
02/13/2025,23:00,604.48,609.94,603.20,609.73,40926100,0
02/14/2025,23:00,609.94,610.99,609.07,609.70,26911730,0
02/18/2025,23:00,610.88,611.49,608.38,611.49,26750243,0
02/19/2025,23:00,610.08,613.23,609.56,612.93,31011623,0
02/20/2025,23:00,611.54,611.68,607.02,610.38,36554203,0
02/21/2025,23:00,610.16,610.30,599.47,599.94,76521052,0
02/24/2025,23:00,602.02,603.03,596.49,597.21,50738492,0
02/25/2025,23:00,597.15,597.89,589.56,594.24,58266657,0
02/26/2025,23:00,595.93,599.58,591.86,594.54,43321767,0
02/27/2025,23:00,596.85,598.02,584.65,585.05,74197213,0
02/28/2025,23:00,585.56,594.72,582.44,594.18,88745841,0
03/03/2025,23:00,596.18,597.34,579.90,583.77,74249871,0
03/04/2025,23:00,579.71,585.39,572.25,576.86,109648782,0
03/05/2025,23:00,576.69,584.88,573.08,583.06,71237091,0
03/06/2025,23:00,575.48,580.17,570.12,572.71,80095324,0
03/07/2025,23:00,570.90,577.39,565.63,575.92,81159819,0
03/10/2025,23:00,567.59,569.54,555.59,560.58,99327020,0
03/11/2025,23:00,559.40,564.02,552.02,555.92,88102303,0
03/12/2025,23:00,562.17,563.11,553.69,558.87,69589362,0
03/13/2025,23:00,558.49,559.11,549.68,551.42,74080481,0
03/14/2025,23:00,556.11,563.83,551.49,562.81,62662675,0
03/17/2025,23:00,562.79,569.71,562.35,567.15,49008798,0
03/18/2025,23:00,564.80,565.02,559.06,561.02,66042628,0
03/19/2025,23:00,562.83,570.95,561.63,567.13,66556806,0
03/20/2025,23:00,563.33,570.57,562.60,565.49,62958664,0
03/21/2025,23:00,559.28,564.89,558.03,563.98,83773932,0
03/24/2025,23:00,570.80,575.15,570.20,574.08,58768171,0
03/25/2025,23:00,575.30,576.41,573.69,575.46,38355907,0
03/26/2025,23:00,575.19,576.33,567.19,568.59,52229115,0
03/27/2025,23:00,567.18,570.90,564.94,567.08,42168202,0
03/28/2025,23:00,565.53,566.27,555.07,555.66,71666064,0
03/31/2025,23:00,549.83,560.71,546.87,559.39,95331328,0
04/01/2025,23:00,557.45,562.94,553.68,560.97,54610317,0
04/02/2025,23:00,555.05,567.42,554.81,564.52,76018593,0
04/03/2025,23:00,545.11,547.97,536.70,536.70,125987604,0
04/04/2025,23:00,523.67,525.87,505.06,505.28,217978087,0
04/07/2025,23:00,489.19,523.17,481.80,504.38,256613711,0
04/08/2025,23:00,521.86,524.98,489.16,496.48,165833833,0
04/09/2025,23:00,493.44,548.62,493.05,548.62,241872639,0
04/10/2025,23:00,532.17,533.50,509.32,524.58,162332413,0
04/11/2025,23:00,523.01,536.43,520.07,533.94,97868378,0
04/14/2025,23:00,544.05,544.28,533.86,539.12,68036092,0
04/15/2025,23:00,539.68,543.23,536.81,537.61,56893776,0
04/16/2025,23:00,531.68,537.89,520.29,525.66,83487317,0
04/17/2025,23:00,527.64,531.17,523.91,526.41,79871129,0
04/21/2025,23:00,521.16,521.70,508.46,513.88,69369435,0
04/22/2025,23:00,520.14,529.31,519.19,527.25,75948930,0
04/23/2025,23:00,540.43,545.43,533.88,535.42,90590945,0
04/24/2025,23:00,536.72,547.43,535.45,546.69,64150834,0
04/25/2025,23:00,546.65,551.05,543.69,550.64,61120385,0
04/28/2025,23:00,551.39,553.55,545.02,550.85,47614669,0
04/29/2025,23:00,548.91,555.45,548.55,554.32,47776136,0
04/30/2025,23:00,547.57,556.52,541.52,554.54,93104034,0
05/01/2025,23:00,560.37,564.07,557.86,558.47,63186675,0
05/02/2025,23:00,564.73,568.38,562.38,566.76,60721425,0
05/05/2025,23:00,562.57,566.65,561.70,563.51,38660104,0
05/06/2025,23:00,557.93,563.35,556.96,558.80,48265515,0
05/07/2025,23:00,560.15,563.82,556.04,561.15,55735312,0
