"Date","Time","Open","High","Low","Close","Vol","OI"
06/09/2023,23:00,428.28,431.99,425.82,429.90,362457882,0
06/16/2023,23:00,430.92,443.90,430.17,439.46,497255913,0
06/23/2023,23:00,437.45,438.37,432.47,433.21,315859208,0
06/30/2023,23:00,432.62,444.30,431.19,443.28,394143795,0
07/07/2023,23:00,442.92,444.08,437.06,438.55,258017439,0
07/14/2023,23:00,438.18,451.36,437.59,449.28,361075477,0
07/21/2023,23:00,449.13,456.43,449.08,452.18,341185675,0
07/28/2023,23:00,453.37,459.44,451.55,456.92,352485301,0
08/04/2023,23:00,457.41,458.16,446.27,446.81,376055744,0
08/11/2023,23:00,448.71,451.70,443.35,445.65,370207040,0
08/18/2023,23:00,444.70,448.11,433.01,436.50,398248362,0
08/25/2023,23:00,437.55,445.22,435.00,439.97,393067218,0
09/01/2023,23:00,442.24,453.67,439.97,451.19,338762873,0
09/08/2023,23:00,450.73,451.06,442.75,445.52,258354006,0
09/15/2023,23:00,448.24,451.08,442.92,443.37,383228243,0
09/22/2023,23:00,443.05,444.97,429.99,430.42,409758061,0
09/29/2023,23:00,429.17,432.27,422.29,427.48,479124551,0
10/06/2023,23:00,426.62,431.13,420.18,429.54,458433183,0
10/13/2023,23:00,427.58,437.34,427.01,431.50,397789826,0
10/20/2023,23:00,433.82,438.14,421.08,421.19,489565643,0
10/27/2023,23:00,419.61,424.82,409.21,410.68,487352912,0
11/03/2023,23:00,413.56,436.29,412.22,434.69,459410877,0
11/10/2023,23:00,435.47,440.93,433.40,440.61,366567018,0
11/17/2023,23:00,439.23,451.42,438.42,450.79,376603509,0
11/24/2023,23:00,450.53,456.38,450.52,455.30,208486142,0
12/01/2023,23:00,454.65,459.65,453.34,459.10,344713317,0
12/08/2023,23:00,455.60,460.75,454.31,460.20,361551152,0
12/15/2023,23:00,459.69,473.73,459.47,469.33,487190950,0
12/22/2023,23:00,470.98,475.90,467.82,473.65,382890633,0
12/29/2023,23:00,474.07,477.55,473.30,475.31,322841853,0
01/05/2024,23:00,472.16,473.67,466.43,467.92,396945884,0
01/12/2024,23:00,468.43,478.60,468.30,476.68,344094763,0
01/19/2024,23:00,475.26,482.72,469.87,482.43,356559725,0
01/26/2024,23:00,484.01,489.12,482.78,487.41,356724999,0
02/02/2024,23:00,487.73,496.05,482.86,494.35,437073955,0
02/09/2024,23:00,493.70,501.65,490.23,501.20,318556674,0
02/16/2024,23:00,501.17,503.50,490.72,499.51,375208564,0
02/23/2024,23:00,497.72,510.13,493.56,507.85,269066800,0
03/01/2024,23:00,508.30,513.29,504.75,512.85,316519341,0
03/08/2024,23:00,512.03,518.22,504.91,511.72,336224047,0
03/15/2024,23:00,510.48,517.38,508.12,509.83,408619536,0
03/22/2024,23:00,514.00,524.11,511.12,521.21,358574331,0
03/29/2024,23:00,519.80,524.61,518.40,523.07,293272728,0
04/05/2024,23:00,523.83,524.38,512.76,518.43,367271478,0
04/12/2024,23:00,519.15,520.75,509.08,510.85,361844436,0
04/19/2024,23:00,515.13,515.30,493.86,495.16,418264052,0
04/26/2024,23:00,497.83,509.88,495.43,508.26,321955698,0
05/03/2024,23:00,510.09,512.55,499.55,511.29,339451426,0
05/10/2024,23:00,513.75,522.64,513.30,520.84,237752775,0
05/17/2024,23:00,522.56,531.52,519.74,529.45,263191788,0
05/24/2024,23:00,529.57,533.07,524.72,529.44,218107036,0
05/31/2024,23:00,530.27,530.51,518.36,527.37,218747372,0
06/07/2024,23:00,529.02,536.89,522.60,534.01,203113518,0
06/14/2024,23:00,533.18,544.12,532.05,542.78,220216121,0
06/21/2024,23:00,542.08,550.12,541.61,544.51,232064853,0
06/28/2024,23:00,544.33,550.28,542.44,544.22,233556572,0
07/05/2024,23:00,545.63,555.05,542.52,554.64,155016096,0
07/12/2024,23:00,555.44,563.67,554.19,559.99,208269606,0
07/19/2024,23:00,562.03,565.16,547.91,548.99,256154526,0
07/26/2024,23:00,553.00,556.74,537.45,544.44,267230262,0
08/02/2024,23:00,546.02,554.87,528.60,532.90,311314678,0
08/09/2024,23:00,511.64,534.51,510.27,532.99,410697045,0
08/16/2024,23:00,534.21,555.02,530.95,554.31,242602225,0
08/23/2024,23:00,554.73,563.18,553.86,562.13,221131876,0
08/30/2024,23:00,563.18,564.20,555.04,563.68,210967423,0
09/06/2024,23:00,560.47,560.81,539.44,540.36,220590200,0
09/13/2024,23:00,544.65,563.03,539.96,562.01,243296307,0
09/20/2024,23:00,561.74,572.88,559.90,568.25,297846741,0
09/27/2024,23:00,569.34,574.71,567.60,571.47,219793950,0
10/04/2024,23:00,570.42,574.38,565.27,572.98,258280607,0
10/11/2024,23:00,571.30,580.33,566.63,579.58,211689865,0
10/18/2024,23:00,581.22,586.12,578.55,584.59,192961235,0
10/25/2024,23:00,583.85,584.85,574.42,579.04,202194454,0
11/01/2024,23:00,582.58,583.32,568.44,571.04,220364888,0
11/08/2024,23:00,571.18,599.64,567.89,598.19,239566337,0
11/15/2024,23:00,599.81,600.17,583.86,585.75,242888339,0
11/22/2024,23:00,586.22,596.15,584.03,595.51,221513877,0
11/29/2024,23:00,599.52,603.35,595.20,602.55,152250946,0
12/06/2024,23:00,602.97,609.07,602.34,607.81,161454035,0
12/13/2024,23:00,607.69,608.44,602.13,604.21,168105965,0
12/20/2024,23:00,606.00,607.78,580.91,591.15,419359538,0
12/27/2024,23:00,590.89,602.48,587.66,595.01,197119326,0
01/03/2025,23:00,587.89,592.60,580.50,591.95,203138355,0
01/10/2025,23:00,596.27,599.70,578.55,580.49,228491238,0
01/17/2025,23:00,575.77,599.36,575.35,597.58,254627838,0
01/24/2025,23:00,600.67,610.78,598.67,607.97,166490122,0
01/31/2025,23:00,594.81,609.96,594.64,601.82,257941805,0
02/07/2025,23:00,592.67,608.13,590.49,600.77,216532597,0
02/14/2025,23:00,604.03,610.99,598.51,609.70,169021712,0
02/21/2025,23:00,610.88,613.23,599.47,599.94,170837121,0
02/28/2025,23:00,602.02,603.03,582.44,594.18,315269970,0
03/07/2025,23:00,596.18,597.34,565.63,575.92,416390887,0
03/14/2025,23:00,567.59,569.54,549.68,562.81,393761841,0
03/21/2025,23:00,562.79,570.95,558.03,563.98,328340828,0
03/28/2025,23:00,570.80,576.41,555.07,555.66,263187459,0
04/04/2025,23:00,549.83,567.42,505.06,505.28,569925929,0
04/11/2025,23:00,489.19,548.62,481.80,533.94,924520974,0
04/18/2025,23:00,544.05,544.28,520.29,526.41,288288314,0
04/25/2025,23:00,521.16,551.05,508.46,550.64,361180529,0
05/02/2025,23:00,551.39,568.38,541.52,566.76,312402939,0
05/09/2025,23:00,562.57,566.65,556.04,561.15,142660931,0
