"Date","Time","Open","High","Low","Close","Up","Down","Volume"
06/02/2025,16:35,5897.50,5915.75,5897.00,5913.75,12636,11157,23793.00
06/02/2025,16:40,5913.75,5917.75,5909.75,5917.00,8601,8754,17355.00
06/02/2025,16:45,5917.00,5917.00,5908.25,5913.00,6277,7230,13507.00
06/02/2025,16:50,5913.25,5915.00,5903.00,5904.75,8266,9596,17862.00
06/02/2025,16:55,5904.50,5904.75,5887.00,5892.25,12622,14838,27460.00
06/02/2025,17:00,5892.50,5896.25,5882.25,5887.25,9438,9844,19282.00
06/02/2025,17:05,5887.25,5888.50,5870.50,5879.50,14482,15964,30446.00
06/02/2025,17:10,5879.25,5892.25,5877.00,5889.25,10594,9472,20066.00
06/02/2025,17:15,5889.00,5892.50,5882.75,5889.25,7805,7861,15666.00
06/02/2025,17:20,5889.00,5896.75,5887.25,5890.25,7694,7212,14906.00
06/02/2025,17:25,5890.25,5904.00,5888.25,5899.00,10125,9220,19345.00
06/02/2025,17:30,5899.00,5906.50,5898.75,5906.25,6892,5233,12125.00
06/02/2025,17:35,5906.25,5915.00,5903.75,5913.00,8140,5918,14058.00
06/02/2025,17:40,5913.00,5916.25,5901.25,5904.00,10382,11848,22230.00
06/02/2025,17:45,5904.00,5908.50,5902.00,5906.50,5983,5395,11378.00
06/02/2025,17:50,5906.00,5911.25,5905.25,5909.25,5736,4661,10397.00
06/02/2025,17:55,5909.25,5912.75,5906.50,5908.00,3937,4006,7943.00
06/02/2025,18:00,5908.00,5915.50,5906.50,5914.00,4863,3915,8778.00
06/02/2025,18:05,5914.00,5917.00,5907.50,5910.50,6900,8542,15442.00
06/02/2025,18:10,5910.00,5914.50,5906.75,5907.75,6515,6220,12735.00
06/02/2025,18:15,5908.00,5916.00,5905.00,5913.50,5690,5170,10860.00
06/02/2025,18:20,5913.25,5914.25,5909.25,5911.25,2400,2797,5197.00
06/02/2025,18:25,5911.50,5913.50,5909.25,5911.00,2229,2369,4598.00
06/02/2025,18:30,5911.25,5912.50,5903.50,5905.75,3879,4724,8603.00
06/02/2025,18:35,5906.00,5907.75,5902.25,5902.50,3489,3775,7264.00
06/02/2025,18:40,5902.25,5907.25,5901.75,5904.25,3797,3272,7069.00
06/02/2025,18:45,5904.25,5911.50,5903.00,5911.00,4130,2717,6847.00
06/02/2025,18:50,5911.00,5915.00,5909.25,5913.50,3764,2953,6717.00
06/02/2025,18:55,5913.75,5921.25,5912.50,5919.75,7122,5440,12562.00
06/02/2025,19:00,5919.50,5921.25,5916.00,5918.75,3144,3738,6882.00
06/02/2025,19:05,5918.50,5920.25,5912.25,5915.75,4014,4774,8788.00
06/02/2025,19:10,5915.75,5917.25,5913.00,5916.75,2952,2761,5713.00
06/02/2025,19:15,5916.50,5918.75,5915.50,5917.00,2090,1999,4089.00
06/02/2025,19:20,5917.00,5918.00,5913.25,5917.25,2314,2622,4936.00
06/02/2025,19:25,5917.25,5918.00,5915.25,5916.50,1462,1244,2706.00
06/02/2025,19:30,5916.50,5916.75,5910.25,5914.25,2886,4208,7094.00
06/02/2025,19:35,5914.25,5917.25,5912.75,5917.00,2668,2024,4692.00
06/02/2025,19:40,5916.75,5918.00,5912.50,5916.00,2385,2626,5011.00
